Project Name,Project Link,File Name,File Link,Missing Line Number,Missing Line Link,
crate,https://github.com/crate/crate,libs/shared/src/main/java/io/crate/common/io/IOUtils.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/shared/src/main/java/io/crate/common/io/IOUtils.java,164,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/shared/src/main/java/io/crate/common/io/IOUtils.java#L164,File Processing
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/cluster/metadata/MetadataMappingService.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/metadata/MetadataMappingService.java,208,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/cluster/metadata/MetadataMappingService.java#L208,Database
ignite-3,https://github.com/apache/ignite-3,modules/client-common/src/main/java/org/apache/ignite/internal/client/proto/ClientMessageUnpacker.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client-common/src/main/java/org/apache/ignite/internal/client/proto/ClientMessageUnpacker.java,172,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/client-common/src/main/java/org/apache/ignite/internal/client/proto/ClientMessageUnpacker.java#L172,Others
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/CertPathUtil.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/CertPathUtil.java,435 -> 444,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/CertPathUtil.java#L435#L444,Others
ignite-3,https://github.com/apache/ignite-3,modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/api/SessionImpl.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/api/SessionImpl.java,158 -> 165,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/sql-engine/src/main/java/org/apache/ignite/internal/sql/api/SessionImpl.java#L158#L165,Database
californium,https://github.com/eclipse-californium/californium,californium-proxy2/src/main/java/org/eclipse/californium/proxy2/resources/ForwardProxyMessageDeliverer.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-proxy2/src/main/java/org/eclipse/californium/proxy2/resources/ForwardProxyMessageDeliverer.java,323 -> 326,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/californium-proxy2/src/main/java/org/eclipse/californium/proxy2/resources/ForwardProxyMessageDeliverer.java#L323#L326,Web Services Interaction
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java,150,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/placementdriver/ItPrimaryReplicaChoiceTest.java#L150,Test Implementation Error or Skipped Test Or Part of Test
ignite-3,https://github.com/apache/ignite-3,modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogSystemViewDescriptor.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogSystemViewDescriptor.java,72 -> 73,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/catalog/src/main/java/org/apache/ignite/internal/catalog/descriptors/CatalogSystemViewDescriptor.java#L72#L73,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/index/cache/query/QueryCacheStats.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/cache/query/QueryCacheStats.java,66 -> 71,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/index/cache/query/QueryCacheStats.java#L66#L71,Database
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/inmemory/VolatilePageMemory.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/inmemory/VolatilePageMemory.java,469 -> 474,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/inmemory/VolatilePageMemory.java#L469#L474,Database
californium,https://github.com/eclipse-californium/californium,demo-apps/sc-dtls-example-client/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSClient.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/sc-dtls-example-client/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSClient.java,105 -> 108,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/sc-dtls-example-client/src/main/java/org/eclipse/californium/scandium/examples/ExampleDTLSClient.java#L105#L108,Web Services Interaction
hono,https://github.com/eclipse-hono/hono,adapters/mqtt-base/src/main/java/org/eclipse/hono/adapter/mqtt/AbstractVertxBasedMqttProtocolAdapter.java,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/adapters/mqtt-base/src/main/java/org/eclipse/hono/adapter/mqtt/AbstractVertxBasedMqttProtocolAdapter.java,1054,https://github.com/eclipse-hono/hono/tree/e8c8c5c4a44a6d12febe8985befa6d003cc21ba7/adapters/mqtt-base/src/main/java/org/eclipse/hono/adapter/mqtt/AbstractVertxBasedMqttProtocolAdapter.java#L1054,Not implemented
crate,https://github.com/crate/crate,server/src/main/java/io/crate/lucene/codec/CustomLucene90DocValuesProducer.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/lucene/codec/CustomLucene90DocValuesProducer.java,809,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/lucene/codec/CustomLucene90DocValuesProducer.java#L809,Others
leshan,https://github.com/eclipse/leshan,leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/bootstrap/endpoint/coap/CoapOscoreBootstrapServerEndpointFactory.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/bootstrap/endpoint/coap/CoapOscoreBootstrapServerEndpointFactory.java,105,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/bootstrap/endpoint/coap/CoapOscoreBootstrapServerEndpointFactory.java#L105,Web Services Interaction
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/vm/api/NullMemory.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/vm/api/NullMemory.java,82,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/vm/api/NullMemory.java#L82,Others
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/indices/analysis/PreBuiltCacheFactory.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/indices/analysis/PreBuiltCacheFactory.java,66,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/indices/analysis/PreBuiltCacheFactory.java#L66,Database
crate,https://github.com/crate/crate,benchmarks/src/main/java/io/crate/execution/engine/collect/collectors/OrderedLuceneBatchIteratorBenchmark.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/benchmarks/src/main/java/io/crate/execution/engine/collect/collectors/OrderedLuceneBatchIteratorBenchmark.java,82 -> 83,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/benchmarks/src/main/java/io/crate/execution/engine/collect/collectors/OrderedLuceneBatchIteratorBenchmark.java#L82#L83,Others
ignite-3,https://github.com/apache/ignite-3,modules/table/src/main/java/org/apache/ignite/internal/table/distributed/raft/snapshot/PartitionSnapshotWriter.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/raft/snapshot/PartitionSnapshotWriter.java,59,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/raft/snapshot/PartitionSnapshotWriter.java#L59,Database
ignite-3,https://github.com/apache/ignite-3,modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java,1067 -> 1069,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/page-memory/src/main/java/org/apache/ignite/internal/pagememory/persistence/PersistentPageMemory.java#L1067#L1069,Database
ignite-3,https://github.com/apache/ignite-3,modules/table/src/test/java/org/apache/ignite/internal/table/distributed/replication/PartitionReplicaListenerTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/test/java/org/apache/ignite/internal/table/distributed/replication/PartitionReplicaListenerTest.java,1837,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/test/java/org/apache/ignite/internal/table/distributed/replication/PartitionReplicaListenerTest.java#L1837,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,server/src/main/java/org/elasticsearch/common/geo/parsers/GeoWKTParser.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/geo/parsers/GeoWKTParser.java,240,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/org/elasticsearch/common/geo/parsers/GeoWKTParser.java#L240,File Processing
ignite-3,https://github.com/apache/ignite-3,modules/runner/src/integrationTest/java/org/apache/ignite/internal/inmemory/ItRaftStorageVolatilityTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/inmemory/ItRaftStorageVolatilityTest.java,56,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/runner/src/integrationTest/java/org/apache/ignite/internal/inmemory/ItRaftStorageVolatilityTest.java#L56,Test Implementation Error or Skipped Test Or Part of Test
leshan,https://github.com/eclipse/leshan,leshan-core/src/main/java/org/eclipse/leshan/core/link/lwm2m/attributes/LwM2mVersionAttributeModel.java,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/link/lwm2m/attributes/LwM2mVersionAttributeModel.java,54 -> 55,https://github.com/eclipse/leshan/tree/401a2049800340d21642addeabcf56e730a593b5/leshan-core/src/main/java/org/eclipse/leshan/core/link/lwm2m/attributes/LwM2mVersionAttributeModel.java#L54#L55,Others
questdb,https://github.com/questdb/questdb,core/src/main/java/io/questdb/cairo/MergeStruct.java,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/MergeStruct.java,127 -> 128,https://github.com/questdb/questdb/tree/d5e603f2c61becc65046306c974a20edaa07954d/core/src/main/java/io/questdb/cairo/MergeStruct.java#L127#L128,Others
ignite-3,https://github.com/apache/ignite-3,modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/RocksDbMvPartitionStorage.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/RocksDbMvPartitionStorage.java,1066,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/storage-rocksdb/src/main/java/org/apache/ignite/internal/storage/rocksdb/RocksDbMvPartitionStorage.java#L1066,Others
ignite-3,https://github.com/apache/ignite-3,modules/configuration/src/test/java/org/apache/ignite/internal/configuration/notifications/ConfigurationListenerTest.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration/src/test/java/org/apache/ignite/internal/configuration/notifications/ConfigurationListenerTest.java,286 -> 288,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration/src/test/java/org/apache/ignite/internal/configuration/notifications/ConfigurationListenerTest.java#L286#L288,Test Implementation Error or Skipped Test Or Part of Test
californium,https://github.com/eclipse-californium/californium,demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/tests/CC20.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/tests/CC20.java,121 -> 132,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/demo-apps/cf-plugtest-checker/src/main/java/org/eclipse/californium/plugtests/tests/CC20.java#L121#L132,Test Implementation Error or Skipped Test Or Part of Test
crate,https://github.com/crate/crate,libs/guice/src/main/java/org/elasticsearch/common/inject/internal/MoreTypes.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/guice/src/main/java/org/elasticsearch/common/inject/internal/MoreTypes.java,98,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/libs/guice/src/main/java/org/elasticsearch/common/inject/internal/MoreTypes.java#L98,Others
ignite-3,https://github.com/apache/ignite-3,modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/SchemaCompatValidator.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/SchemaCompatValidator.java,180 -> 181,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/table/src/main/java/org/apache/ignite/internal/table/distributed/replicator/SchemaCompatValidator.java#L180#L181,Others
californium,https://github.com/eclipse-californium/californium,element-connector/src/main/java/org/eclipse/californium/elements/util/Asn1DerDecoder.java,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/Asn1DerDecoder.java,1435 -> 1437,https://github.com/eclipse-californium/californium/tree/f1a07ef9abed5d47f2784a51a524316b51e04c7b/element-connector/src/main/java/org/eclipse/californium/elements/util/Asn1DerDecoder.java#L1435#L1437,Others
crate,https://github.com/crate/crate,server/src/main/java/io/crate/analyze/relations/RelationAnalyzer.java,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/analyze/relations/RelationAnalyzer.java,762,https://github.com/crate/crate/tree/e4e5f09da95bed137432cac501959c3234849086/server/src/main/java/io/crate/analyze/relations/RelationAnalyzer.java#L762,Others
ignite-3,https://github.com/apache/ignite-3,modules/configuration-annotation-processor/src/main/java/org/apache/ignite/internal/configuration/processor/ConfigurationProcessor.java,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration-annotation-processor/src/main/java/org/apache/ignite/internal/configuration/processor/ConfigurationProcessor.java,199 -> 201,https://github.com/apache/ignite-3/tree/7d188ac7ae068bd69ff0e6e6cfe5a32ac5749d17/modules/configuration-annotation-processor/src/main/java/org/apache/ignite/internal/configuration/processor/ConfigurationProcessor.java#L199#L201,Others
